date,symbol,volatility
1971-06-24,PETR4.SA,0.012968662364158945
1971-06-25,PETR4.SA,0.01335953597359751
1971-06-26,PETR4.SA,0.01545802193785032
1971-06-27,PETR4.SA,0.015469318115340115
1971-06-28,PETR4.SA,0.01579086311768838
1971-06-29,PETR4.SA,0.01580152551514095
1971-06-30,PETR4.SA,0.016024187371387832
1971-07-01,PETR4.SA,0.015864873125873372
1971-07-02,PETR4.SA,0.016144266871587615
1971-07-03,PETR4.SA,0.017541120151233484
1971-07-04,PETR4.SA,0.018074237805862318
1971-07-05,PETR4.SA,0.01658866217527116
1971-07-06,PETR4.SA,0.016488657215172158
1971-07-07,PETR4.SA,0.015833230169459887
1971-07-08,PETR4.SA,0.016319971335493434
1971-07-09,PETR4.SA,0.0162978029742083
1971-07-10,PETR4.SA,0.016454841150565107
1971-07-11,PETR4.SA,0.016588667348449614
1971-07-12,PETR4.SA,0.016670381378903126
1971-07-13,PETR4.SA,0.0167240852037985
1971-07-14,PETR4.SA,0.014640882538145935
1971-07-15,PETR4.SA,0.013910384894290629
1971-07-16,PETR4.SA,0.010552928707897763
1971-07-17,PETR4.SA,0.013013015441946905
1971-07-18,PETR4.SA,0.016083069030797918
1971-07-19,PETR4.SA,0.018441381071390837
1971-07-20,PETR4.SA,0.01977780561243631
1971-07-21,PETR4.SA,0.021994788127375774
1971-07-22,PETR4.SA,0.025916470949942885
1971-07-23,PETR4.SA,0.025255720362043294
1971-07-24,PETR4.SA,0.024632727728219835
1971-07-25,PETR4.SA,0.024842273445096444
1971-07-26,PETR4.SA,0.024855103348293297
1971-07-27,PETR4.SA,0.024756913260826786
1971-07-28,PETR4.SA,0.024274982806730537
1971-07-29,PETR4.SA,0.024218766709624973
1971-07-30,PETR4.SA,0.023915119279913223
1971-07-31,PETR4.SA,0.02368443486387337
1971-08-01,PETR4.SA,0.023373406224285936
1971-08-02,PETR4.SA,0.02363042140204061
1971-08-03,PETR4.SA,0.023697563710672172
1971-08-04,PETR4.SA,0.02497804485082099
1971-08-05,PETR4.SA,0.025706491272262738
1971-08-06,PETR4.SA,0.02589647631779145
1971-08-07,PETR4.SA,0.024899598003512186
1971-08-08,PETR4.SA,0.023950589422090704
1971-08-09,PETR4.SA,0.022790840943915997
1971-08-10,PETR4.SA,0.02148918761967343
1971-08-11,PETR4.SA,0.016174069691153356
1971-08-12,PETR4.SA,0.015679946221500148
1971-08-13,PETR4.SA,0.015657326544975432
1971-08-14,PETR4.SA,0.014666031713637073
1971-08-15,PETR4.SA,0.014675953236215676
1971-08-16,PETR4.SA,0.01460628929713013
1971-08-17,PETR4.SA,0.0149041724615995
1971-08-18,PETR4.SA,0.014996876702847309
1971-08-19,PETR4.SA,0.014935037769177213
1971-08-20,PETR4.SA,0.014968201894240266
1971-08-21,PETR4.SA,0.01497404437007666
1971-08-22,PETR4.SA,0.014991147893560649
1971-08-23,PETR4.SA,0.014342158667296271
1971-08-24,PETR4.SA,0.01334420569909695
