date,symbol,volatility,vol_pct,vol_change,vol_lag1,vol_lag5,vol_lag10,low_vol_flag,future_vol_5d,future_vol_10d,spike_5d,spike_10d,past_vol_10d,past_vol_20d,vol_drop_pct
1971-02-05,PETR4.SA,0.0132208914921026,1.32208914921026,4.972777039868211e-4,0.01272361378811578,0.01181848378076786,0.01116264171186903,TRUE,0.01524884720395461,0.01530198558047105,0.15339023946028096,0.15740951278600054,0.01116264171186903,0.0133370613011473,-18.438733709826693
1971-02-06,PETR4.SA,0.01330968550237024,1.330968550237024,8.879401026764058e-5,0.0132208914921026,0.01347542185059545,0.01095976752018589,TRUE,0.01524915849181735,0.01535084996846596,0.14571891943665535,0.15335933112260394,0.01095976752018589,0.01204217993149459,-21.44131230754878
1971-03-09,PETR4.SA,0.01092261769756023,1.092261769756023,-0.008766014822533977,0.01968863252009421,0.01976069451643171,0.01977372457086107,TRUE,0.01098888758964869,0.0128569851093124,0.006067217028319321,0.1770974198048007,0.01977372457086107,0.0214623369330908,44.7619609628021
1971-03-10,PETR4.SA,0.01081386815251908,1.081386815251908,-1.087495450411511e-4,0.01092261769756023,0.01976533193644691,0.02010854865363915,TRUE,0.01271611453316931,0.01312847646013874,0.1759080426930398,0.21404073685515337,0.02010854865363915,0.02169523035145728,46.222532820328446
1971-03-11,PETR4.SA,0.0103333761356919,1.03333761356919,-4.804920168271793e-4,0.01081386815251908,0.02039151886776895,0.01970342154666243,TRUE,0.01319180613377714,0.01333620165615634,0.2766211120692788,0.2905948144181608,0.01970342154666243,0.02147492549998611,47.5554227410707
1971-03-12,PETR4.SA,0.01111543033204067,1.111543033204067,7.820541963487696e-4,0.0103333761356919,0.01972410045892412,0.01947147909021757,TRUE,0.01347641734495856,0.01330044956209882,0.21240626250089933,0.19657531600551215,0.01947147909021757,0.02117755833078059,42.914299008620056
1971-03-13,PETR4.SA,0.01105109004630461,1.105109004630461,-6.434028573605935e-5,0.01111543033204067,0.01968863252009421,0.01942521043374117,TRUE,0.0127072653319827,0.01324203473909308,0.14986533262679375,0.19825598050584178,0.01942521043374117,0.0196410662888408,43.109547852778434
1971-03-14,PETR4.SA,0.01098888758964869,1.098888758964869,-6.220245665592046e-5,0.01105109004630461,0.01092261769756023,0.01976069451643171,TRUE,0.0128569851093124,0.01291402683869776,0.16999878326386927,0.17518963892783024,0.01976069451643171,0.01986516086233621,44.390175251628705
1971-03-15,PETR4.SA,0.01271611453316931,1.271611453316931,0.0017272269435206194,0.01098888758964869,0.01081386815251908,0.01976533193644691,TRUE,0.01312847646013874,0.01301834660544759,0.03242829607218509,0.02376764313422341,0.01976533193644691,0.01995361415088385,35.664553602962634
1971-03-16,PETR4.SA,0.01319180613377714,1.319180613377714,4.7569160060783114e-4,0.01271611453316931,0.0103333761356919,0.02039151886776895,TRUE,0.01333620165615634,0.01173701660876111,0.010945849333661727,-0.11027978354617375,0.02039151886776895,0.01993826382389936,35.30738823664456
1971-03-18,PETR4.SA,0.0127072653319827,1.27072653319827,-7.691520129758586e-4,0.01347641734495856,0.01105109004630461,0.01968863252009421,TRUE,0.01324203473909308,0.01192153491277398,0.04208375233689559,-0.06183316383825939,0.01968863252009421,0.02024909709099818,35.45887293587469
